data_id,country,level,nation_code,crop,qualifier,crop_name_in_original_data,plant_start,plant_start_date,plant_end,plant_end_date,plant_median,plant_range,harvest_start,harvest_start_date,harvest_end,harvest_end_date,harvest_median,harvest_range,full_crop_name,location_code,tot_days,lat_avg,lon_avg,harvested_area,tmin_day_avg,temp_average,precip_average,temp_min,precip_min,temp_max,precip_max,temp_min_month,precip_min_month,temp_max_month,precip_max_month,temp_at_planting,precip_at_planting,sunfrac_at_planting,daylength_at_planting,dsw_at_planting,precip_over_pet_min,precip_over_pet_min_day,precip_over_pet_max,precip_over_pet_max_day,precip_over_pet_at_planting,apr_to_sept_temp_anomaly,apr_to_sept_precip_frac,gdd_base_0_between_plant_and_harvest,gdd_base_4_between_plant_and_harvest,gdd_base_5_between_plant_and_harvest,gdd_base_8_between_plant_and_harvest,gdd_base_10_between_plant_and_harvest,gdd_base_0,gdd_base_4,gdd_base_5,gdd_base_8,gdd_base_10,gdd_base_0_from_plant_until_cold,gdd_base_4_from_plant_until_cold,gdd_base_5_from_plant_until_cold,gdd_base_8_from_plant_until_cold,gdd_base_10_from_plant_until_cold,ndays_growing_season_below_0,ndays_growing_season_below_5,ndays_growing_season_below_10,ndays_growing_season_below_12,ndays_growing_season_below_15,ndays_growing_season_below_17,ndays_below_0,ndays_below_5,ndays_below_10,ndays_below_12,ndays_below_15,ndays_below_17,lgp,lgp_t,lgp_p,lgp_tmin5_tmax100,lgp_t_tmin5_tmax100,lgp_p_tmin5_tmax100,temp_growing_season,precip_growing_season,ndays_since_snowfrac_0_5,ndays_since_snowfrac_0_1,ndays_since_snowfrac_0_05,ndays_since_snowfrac_0,climate_category,misclassified,climate_category_string
1266,Kansas,S,5,Wheat,Winter,Wheat - winter,253,9/10,298,10/25,275.5,46,166,6/15,206,7/25,186,41,Wheat.Winter,286,275.5,38.388698013255,-98.94709748901,39389.2566469282,-28.5759966609267,12.5292234558295,54.2242795657514,-1.85893986802717,15.0680800495219,26.4719809517202,97.567697160301,1,1,7,6,16.4809976230333,54.8582342142174,0.680092916846272,12.6159527235917,186.794310650893,0.410006154451979,203,0.789943849977534,338,0.541841573880187,8.33898581296781,1.45751069176264,2572.04010351519,1772.08809072796,1599.42097773951,1141.90124297325,881.593191921607,4643.55873743,3487.58477846796,3225.9171156974,2501.45363389494,2063.11797611531,584.657808668854,331.843400902589,281.183470356355,156.892857972411,93.863281033426,51,109,154,172,202,221,50,108,155,173,201,223,158,267,228,147,256,228,9.14257740558183,48.033908129642,236,189,181,162,1,TRUE,1X
1270,Michigan,S,5,Wheat,Winter,Wheat - winter,256,9/13,302,10/29,279,47,195,7/14,216,8/4,205.5,22,Wheat.Winter,292,291.5,42.9263487036132,-84.2406317106562,2014.23689293077,-29.9334352029848,8.26731168988476,68.0586862310984,-5.99615677604409,39.5328700944535,21.5126038739522,84.4569484516264,1,2,7,9,12.0049006954369,69.8660152188887,0.500891402176039,12.4504016927577,140.303740461699,0.437019714440383,196,4.80353974316974,350,1.04354677796651,8.0944653040047,1.168105975133,2120.5794111026,1422.89941365228,1271.47995633318,873.84278060297,656.94019020727,3422.96271187263,2433.28271442231,2208.86325710321,1592.22608137301,1229.32349097731,348.85750882788,155.958774760327,119.376005896482,38.9173392568748,9.73068003849982,99,145,193,213,229,241,99,145,193,213,244,267,185,230,320,175,220,320,5.95637206959554,64.9410561632493,203,181,178,152,1,TRUE,1X
1273,Missouri,S,5,Wheat,Winter,Wheat - winter,263,9/20,324,11/20,293.5,62,166,6/15,201,7/20,183.5,36,Wheat.Winter,295,255,38.1800540883081,-92.0179885528039,3945.54958175741,-27.6817353224782,12.9480874801406,88.5435213947473,-1.69490727402274,51.7044312127383,25.8599038367097,120.222488647143,1,1,7,5,13.1374781458077,83.1070759173898,0.603712806594713,11.9097720343318,148.113737365398,0.507991812206614,197,2.86792044901377,350,1.1507039622994,8.06603116238242,1.17459309409763,2384.14656577917,1639.82484724051,1478.72331148663,1051.7971413713,814.050448005137,4780.64990339498,3596.32975778797,3325.21248355746,2568.25634996095,2110.53892666134,394.972986831305,188.739163150766,149.491121306394,59.432889936467,22.1649491381819,39,99,146,164,186,198,39,99,145,164,194,216,276,276,365,266,266,365,9.2203504166515,85.4784292461768,263,228,221,-176,1,TRUE,1X
1274,Montana,S,5,Wheat,Winter,Wheat - winter,250,9/7,296,10/23,273,47,209,7/28,251,9/8,230,43,Wheat.Winter,296,322,47.9009659956216,-108.507705572186,22138.5606774181,-43.4190570635961,5.65961634420783,29.7174384748694,-9.75385517460733,11.8480147538049,20.0826807277026,66.4831296222253,1,2,7,6,10.2376777336034,25.5503080392024,0.607928536061621,12.7706666119583,149.304097100728,0.226788471420127,197,2.25892092428245,360,0.387624319499968,8.7318882212188,1.46984024586727,2223.17177612752,1518.11163912486,1361.65161491273,942.021592944774,711.774666709101,2842.16176782989,1965.10163082722,1765.64160661509,1217.01158464714,900.76465841147,232.203624650589,94.8770016769162,69.2770480736222,13.6809320634829,0.146211061799489,130,169,218,230,248,261,130,169,218,240,273,295,3,204,125,0,195,125,4.56282170687925,29.4619854177601,185,148,137,-365,1,TRUE,1X
1275,Nebraska,S,5,Wheat,Winter,Wheat - winter,242,8/30,279,10/6,260.5,38,177,6/26,220,8/8,198.5,44,Wheat.Winter,297,303,40.9613165285391,-101.271990260778,6788.083145522,-34.5185117671401,9.72748131837416,43.0332496339451,-4.07669855899035,11.1357901932162,23.9573467946221,86.9079230790446,1,1,7,5,16.592168564852,44.1356362393001,0.694552077022662,13.2952754636975,206.518642272345,0.331928521506166,45,0.671893533630685,347,0.390155211919172,8.27707806802584,1.54607407752556,2462.80626900102,1681.8213514287,1512.54065328235,1057.95176498419,799.40979947569,3782.3424088206,2753.321706539,2522.04737730294,1881.49299690078,1498.98098350388,609.387761074748,356.255104321553,304.222418772129,171.485716888712,102.488579246955,84,138,183,202,233,252,84,138,183,203,233,253,50,236,123,46,227,123,7.43336056591967,40.0945100884375,194,158,155,126,1,TRUE,1X
1276,Nevada,S,5,Wheat,Winter,Wheat - winter,248,9/5,293,10/20,270.5,46,196,7/15,237,8/25,216.5,42,Wheat.Winter,298,311,40.6554855262603,-118.099343357816,88.206987447445,-34.8769801622521,8.89114608011774,19.6199883890077,-1.8246395087347,8.50918963300702,21.4587212603173,26.2032487763768,1,7,7,12,12.6878062802882,14.1147171082752,0.811363472951853,12.837993428314,209.051346353444,0.0417825001692882,197,1.28866704681517,351,0.138268623655547,6.5753802719824,0.851863806333598,2398.81815890138,1529.56437462787,1355.0599772704,911.825579699303,674.023909565821,3334.25329727817,2248.98058510098,2020.51219359689,1415.25926431748,1069.47125892317,411.822469232166,192.129462563652,151.460690976156,57.8328214046936,19.1675265793745,58,144,203,225,248,260,58,143,203,226,261,285,5,235,101,0,221,101,7.47938076485664,20.8981927580608,194,156,136,-365,1,TRUE,1X
1277,New Jersey,S,5,Wheat,Winter,Wheat - winter,257,9/14,318,11/14,287.5,62,182,7/1,226,8/14,204,45,Wheat.Winter,300,281.5,39.8897264863464,-74.9955304465167,150.086195311449,-23.0463793513008,11.7248704300823,93.4313375982305,-1.18956610985122,76.9636504637772,23.9300501579319,109.65536989393,1,2,7,7,13.1234217071181,79.8349553457766,0.589774195582532,12.1087152274753,149.376023620759,0.525157660227527,166,4.07215109984,353,1.09371057792296,7.30590170179315,1.06174918212958,2661.40759908549,1816.44978307288,1634.87179294761,1156.29346651495,893.332474442808,4324.14819475347,3147.15743092629,2882.61741295889,2155.0105993189,1726.11384463124,481.136890748682,231.401120858892,184.038423491224,73.4377589182722,27.0802440640892,39,106,161,184,206,217,39,106,162,184,216,236,270,270,365,259,259,365,9.3556956099475,91.9917490789582,243,214,206,186,1,TRUE,1X
1279,New York,S,5,Wheat,Winter,Wheat - winter,253,9/10,305,11/1,279,53,196,7/15,217,8/5,206.5,22,Wheat.Winter,302,292.5,42.9261214554869,-77.4404840777518,520.815062277646,-30.4454569808166,8.11292092038494,72.1658585467927,-5.38493649240525,50.6441424402691,20.9672515749186,86.50596367843,1,2,7,6,11.8520282792066,76.9972289878944,0.480204185098189,12.4504027840694,137.384435234712,0.454264569939657,196,5.19663520431416,350,1.1771888556004,7.69847444856936,1.11212244300198,2077.9455744462,1372.53726493629,1220.18424888402,823.790500740326,610.374117340678,3331.46316650363,2338.05485699372,2113.70184094144,1501.30809279775,1143.8917093981,361.740589082755,160.18845681152,121.752798391182,38.0963988734761,8.70092197286796,97,146,197,216,233,245,97,146,197,217,249,274,198,229,334,188,219,334,5.90915729537619,69.7292074908996,188,176,174,-214,1,TRUE,1X
1282,Ohio,S,5,Wheat,Winter,Wheat - winter,267,9/24,306,11/2,286.5,40,182,7/1,216,8/4,199,35,Wheat.Winter,305,277.5,40.6806950226788,-83.49341388971,3776.95602298383,-28.5177594772037,9.79621105651996,77.6829289594256,-4.51075776972987,51.0806937770149,22.5776388805045,101.312564157001,1,2,7,7,11.6839043762498,60.8279628586981,0.537584844530132,12.1369209222605,141.123670157684,0.547601445575231,166,4.22850615633515,350,0.91584568322557,7.97861555612705,1.15990843212462,2194.10107158297,1483.03120233767,1329.20637469504,926.848121978812,708.343092942469,3825.92443361674,2766.82496655423,2525.98640757569,1862.63010333471,1470.13226658445,334.517124586745,145.773571976981,110.324734989318,33.304378244352,6.85124160046702,81,129,179,197,212,224,81,129,178,199,228,248,246,246,365,236,236,365,7.07476765403864,76.803099163234,225,200,191,172,1,TRUE,1X
1285,Pennsylvania,S,5,Wheat,Winter,Wheat - winter,242,8/30,303,10/30,272.5,62,186,7/5,222,8/10,204,37,Wheat.Winter,308,296.5,40.3984290468975,-77.0383091877127,749.693398441368,-26.7375169855331,10.2662059509475,88.5915905198024,-3.0664006296437,69.694631659441,22.6446008027189,102.439595362771,1,2,7,6,14.7129808400218,85.7709189775317,0.556989061324011,12.7475549763765,165.962519578263,0.568224266223285,196,4.38097488223972,350,0.991145004951075,7.55932364535485,1.09014961565293,2552.11355167349,1730.06512158674,1550.66776833635,1075.75632114653,813.047723201866,3896.77038652466,2802.71768629913,2555.35511001459,1876.44795557968,1477.70603152188,556.505076976246,293.244534669971,240.073709629999,111.938047330234,53.870501415239,70,122,176,197,226,239,71,123,176,197,228,249,253,253,365,243,243,365,8.1627691506159,87.4666274939934,216,186,177,158,1,TRUE,1X
1287,South Dakota,S,5,Wheat,Winter,Wheat - winter,244,9/1,280,10/7,262,37,187,7/6,224,8/12,205.5,38,Wheat.Winter,311,308.5,44.7127422212238,-99.565595012845,9886.8513285756,-37.601642146757,7.05405104580342,39.471065597803,-10.1236973444218,9.2053721083921,23.0309091064815,84.121227008897307,1,1,7,6,14.8058988806557,39.4069741062267,0.671314932529962,13.3172362037701,189.075735082286,0.331433633793817,227,1.01036931698202,352,0.403161954485684,9.77663535181243,1.54022462580073,2251.55845447538,1565.94668854782,1412.42647334166,994.919319687957,755.679004003806,3360.9730238973402,2451.36125796978,2241.84104276363,1656.33388910992,1305.09357342577,450.961565388182,251.297617241962,209.74573652948,105.13935107374,52.727546671786,123,159,198,217,245,256,123,159,198,217,246,267,76,213,228,69,206,228,4.82643502904511,37.5890682235433,184,159,155,-238,1,TRUE,1X
1290,Utah,S,5,Wheat,Winter,Wheat - winter,232,8/20,293,10/20,262.5,62,191,7/10,237,8/25,214,47,Wheat.Winter,314,316.5,40.5205540674979,-111.824125961449,647.630785300684,-31.8782357823252,8.25745298483964,33.3639241538953,-4.38189890949285,23.7967156890209,21.6906510333163,38.4309738174197,1,7,7,4,14.3105542407782,30.575086741952,0.779303485304657,13.1946360823041,218.977566085696,0.122431373458188,196,2.04674778413718,358,0.270671248710018,7.43103491762853,0.92229270134634,2392.72226372213,1582.158106517,1408.76867124176,954.922645689678,705.43060852738,3272.95482377099,2270.40232001934,2048.97056711727,1451.12621675045,1105.68255756974,490.183901029966,257.803838509848,211.469506912477,98.9709835812694,46.3120680511763,88,149,204,224,254,266,89,149,203,225,258,280,23,227,159,18,216,159,6.79143330521578,34.1295474745052,168,127,122,-307,1,TRUE,1X
1292,Washington,S,5,Wheat,Winter,Wheat - winter,244,9/1,303,10/30,273.5,60,196,7/15,248,9/5,222,53,Wheat.Winter,317,313.5,46.9772075004614,-118.478042104604,10386.2351331381,-31.8754765739848,9.29574983791076,29.4187447477955,-1.84566485668473,11.5226423885264,20.6316955904737,49.6741499755813,1,7,7,12,12.4689617823909,21.2261578088033,0.613817139425434,12.7355980129374,152.304285860006,0.0632217228819228,197,5.43350679127599,350,0.294911167412136,6.59733377600748,0.690940498366427,2608.27809630727,1696.29421471313,1505.05993983578,1011.04113389187,746.240182664986,3476.0976590539,2360.09620402965,2117.87013805341,1470.79663214176,1104.01343526644,390.534092922637,175.954738997137,137.011944149784,49.3192892736611,15.0812573705493,56,129,194,218,242,256,55,130,193,218,254,281,44,249,160,31,236,160,8.09146788791703,31.4772107503387,211,162,139,-365,1,TRUE,1X
1293,West Virginia,S,5,Wheat,Winter,Wheat - winter,263,9/20,324,11/20,293.5,62,176,6/25,222,8/10,199,47,Wheat.Winter,318,270.5,39.0689069983629,-78.8032545734027,29.3949665030632,-25.5152428406862,11.7818116164383,83.7130956374725,-1.0746404369016,66.4474071726563,23.4867333880794,102.80484761298,1,2,7,5,11.6877598032725,79.6921592406737,0.531247129265613,11.886337270898,135.440551273165,0.543604673230351,166,3.33312002003496,353,1.2544531506765,7.27577949317639,1.09351067971272,2513.34722984592,1701.40651425729,1528.04826431645,1073.85482606724,827.333734740566,4337.77029571797,3149.82088258393,2882.45785950137,2146.26558206602,1711.78791501656,386.946951636168,164.700127515294,124.790463388582,38.0014275751632,7.9454758898192,32,103,160,180,197,209,32,103,159,181,214,236,273,273,365,262,262,365,9.21155535769618,82.8564719554085,246,213,204,179,1,TRUE,1X
1294,Wisconsin,S,5,Wheat,Winter,Wheat - winter,248,9/5,278,10/5,263,31,196,7/15,232,8/20,214,37,Wheat.Winter,319,316,43.8861899574686,-88.7071608232361,743.163290620956,-35.9993614186999,7.0445412355796,65.9088518957632,-9.30728619496549,27.3123490483731,21.5001227718418,96.4969982089858,1,2,7,8,14.5449321115259,86.76247144151,0.547556704274372,13.2452667659707,169.603152654832,0.522684587134794,195,3.66670746737232,350,0.985752056907522,8.9435821283202,1.31812040975859,2363.08149260519,1624.9505291405,1460.64941227675,1016.83933995893,764.074041165732,3257.80915884716,2323.67819538247,2110.37707851872,1519.5670062009,1168.8017074077,483.969102132065,262.687284880771,217.370363817415,105.593825272402,51.3628060370289,116,156,198,218,247,258,116,156,198,218,249,273,218,218,365,209,209,365,5.38620543611956,61.7517681237712,182,162,158,151,1,TRUE,1X
1295,Wyoming,S,5,Wheat,Winter,Wheat - winter,235,8/23,275,10/2,255,41,194,7/13,246,9/3,220,53,Wheat.Winter,320,330,41.9902249483795,-104.713888261612,704.38474535427,-38.34415796276,7.7704995469305,31.3743167707849,-3.9671314300144,10.6198676772953,21.1970226361026,65.5308358961443,1,2,7,5,14.9509084657169,31.4047051589949,0.709831716966724,13.5822886891926,215.739539071587,0.232022803621592,228,0.635527773112844,354,0.275870936200826,7.38035052898603,1.50529501689036,2470.45949320728,1652.97487244364,1475.67652986611,1005.45369323411,743.385882979903,3100.0448628486,2142.56024208497,1930.26189950743,1355.03906287544,1022.97125262123,551.378923267003,301.399215870738,250.55326616783,124.593892234038,63.5517041642909,99,157,210,231,263,275,99,157,210,231,263,286,0,218,62,0,207,62,6.74579691667257,31.1115553057143,170,135,128,-365,1,TRUE,1X
1668,Albania,N,55,Barley,Winter,Barley,289,10/16,349,12/15,319,61,137,5/17,181,6/30,159,45,Barley.Winter,55,205,41.2103754249242,20.4383865517568,17.2722170231573,-18.5252514172754,9.19799736837501,85.539603369163,-0.216867924510096,44.0801121863783,18.4257909881134,136.979472950657,1,7,7,11,5.64053222543834,136.979472950657,0.400402497062958,10.8692621659073,84.1794642099118,0.265095692037027,197,7.10331614443461,350,4.4751834943487,5.50037912347407,0.727472788826101,1031.25178418112,489.381436228701,401.249656351877,205.360002956377,111.214040931899,3374.21094823923,2192.34060028681,1944.20882040999,1286.62923426052,916.729677403131,130.938312293426,10.0469534380366,1.52914840718763,0,0,9,124,165,178,204,205,9,124,194,219,264,304,76,172,269,144,240,269,5.02562805420085,98.2267815060378,264,219,-152,-160,1,TRUE,1X
1669,Albania,N,55,Rye,Winter,Rye,289,10/16,349,12/15,319,61,137,5/17,181,6/30,159,45,Rye.Winter,55,205,41.1892830787251,20.5152320672625,17.8111314456322,-18.9934882299551,9.24395680327782,82.9757990369121,-0.247107554260415,43.1127256693606,18.4859727521447,132.895359813883,1,7,7,11,5.66679370037917,132.895359813883,0.397332138999464,10.870583724222,83.9573246940264,0.258894458593457,197,6.89789399990569,350,4.34589936192902,5.52764794694941,0.730880302507696,1039.40974192684,496.575955660567,407.836097246335,210.154626146633,114.870523095449,3391.27756604846,2208.44377978219,1959.70392136796,1299.88870397236,928.373176141913,131.002939021732,10.3015456281527,1.6499444087713,0,0,10,124,164,177,204,205,10,124,192,218,264,303,74,173,266,142,241,266,5.06417642856159,95.2006464742725,262,-147,-152,-160,1,TRUE,1X
1671,Macedonia,N,57,Barley,Winter,Barley,289,10/16,349,12/15,319,61,136,5/16,212,7/31,174,77,Barley.Winter,57,220,41.6803296663519,21.7314086791867,502.430823786298,-24.8392256063686,10.1651373067247,53.8352436891558,-0.710225435376512,40.3647124903486,19.9615696930746,72.7195486279358,1,8,7,11,5.74655391122057,72.7195486279358,0.389754243124883,10.8396245755828,81.6924825117413,0.263792120268155,214,3.70037096664701,350,2.44818086691534,6.14832190109576,0.952317157398697,1448.47814442568,838.800767636925,726.07274899705,453.541982637134,306.76664968638,3734.55303798123,2544.87566119248,2287.1476425526,1593.66405678236,1192.94755946992,114.876904664037,10.0036887484874,1.83020668937994,0,0,22,114,153,166,188,206,22,114,177,201,240,271,62,188,239,124,250,239,6.54883861617377,56.9169625991056,254,-146,-152,-160,1,TRUE,1X
1672,Macedonia,N,57,Rye,Winter,Rye,289,10/16,349,12/15,319,61,136,5/16,212,7/31,174,77,Rye.Winter,57,220,41.6800548429079,21.7302062441312,57.896774018279,-24.8384359878577,10.1649010618577,53.8509973379039,-0.710026565452185,40.3629247304633,19.9612275877265,72.7566050017777,1,8,7,11,5.74657771585346,72.7566050017777,0.389739826798141,10.8396420160935,81.6920168339428,0.263771655926258,214,3.702449939148,350,2.44942609793908,6.14814196709522,0.952078184347206,1448.43599052356,838.755900467282,726.029488832928,453.505482612568,306.735582524753,3734.46275388366,2544.78266382738,2287.05625219303,1593.58002190288,1192.87131478616,114.881508899825,10.0041242566044,1.83036159212192,0,0,22,114,153,166,188,206,22,114,177,201,240,271,62,188,239,124,250,239,6.54866428132864,56.936773808487,254,-146,-152,-160,1,TRUE,1X
1673,Macedonia,N,57,Oats,Winter,Oats,289,10/16,349,12/15,319,61,136,5/16,212,7/31,174,77,Oats.Winter,57,220,41.6817646583982,21.7339207848912,23.7801958456677,-24.8425138855911,10.156701857599,53.851690076207,-0.716634344110039,40.4180718728437,19.9514775281757,72.7010007298178,1,8,7,11,5.73959295825883,72.7010007298178,0.389808265040965,10.8395335077725,81.6929471533302,0.264218632364343,214,3.70017164590211,350,2.44821078400202,6.14725109476622,0.952873306002446,1446.82742969862,837.706808036748,725.097701569401,452.786873070942,306.131915175232,3731.61615772365,2542.49553606178,2284.88642959443,1591.71250266273,1191.19956826059,114.570924696913,9.92937046617058,1.79586725520395,0,0,22,115,153,167,188,206,22,115,177,202,240,271,62,188,239,124,250,239,6.54068796554072,56.9272560654495,254,-146,-152,-160,1,TRUE,1X
1679,North Korea (central bowl),S,52,Wheat,Winter,Winter Wheat,274,10/1,304,10/31,289,31,152,6/1,212,7/31,182,61,Wheat.Winter,-1,258,38.8542867723641,125.739683859666,433.132122402228,-24.2898989235787,9.56727942616739,93.1001263377764,-7.06100380760721,15.1335396574409,24.1776237962398,309.786247341144,1,1,8,7,12.0057146942162,44.8989492769548,0.616764164295261,12.0678620200244,154.321003957924,0.427925384640374,45,2.13845367926474,197,0.613111124836728,9.01646120206565,1.69896906694096,1715.96478540669,1132.28869968884,1006.51171472266,676.319474557265,495.457649947618,3923.4812076617,2911.80512194385,2679.02813697767,2027.83589681228,1632.97407220263,272.10715685984,120.588686716123,92.3286467400596,30.1900318856523,7.54205503921494,95,137,175,194,209,222,95,137,175,194,222,245,237,237,322,229,229,322,5.07780715219148,49.7815827146092,248,219,213,176,1,TRUE,1X
1680,North Korea (central bowl),S,52,Barley,Winter,Winter Barley,274,10/1,304,10/31,289,31,152,6/1,212,7/31,182,61,Barley.Winter,-1,258,38.8484122305266,125.744555922923,298.897888382409,-24.2868319096902,9.57523641543757,93.192900786241,-7.04591191547439,15.1554344611644,24.1809976601745,309.898484636595,1,1,8,7,12.0119195363914,44.894755896604,0.616740132821201,12.0679798999868,154.337750616103,0.42860152198204,45,2.13930959026664,197,0.612861239838152,9.0128985297478,1.69900565969803,1717.12169825924,1133.09012284925,1007.23096913259,676.83790268915,495.862773984515,3925.05993427817,2913.02835886818,2680.16920515151,2028.77613870808,1633.80101000344,272.520859343032,120.827154145564,92.5292723954913,30.2961850593263,7.59541446384735,95,136,175,194,209,222,95,136,175,194,222,245,189,189,323,229,229,323,5.08739382663441,49.8450418912769,248,219,213,176,1,TRUE,1X
1774,Turkey,N,59,Rye,Winter,Rye,274,10/1,334,11/30,304,61,182,7/1,243,8/31,212.5,62,Rye.Winter,59,273.5,38.8574660589993,34.6221339495504,1406.59610049543,-23.8774363428209,9.60154059201476,38.2679675423375,-1.76727625776646,9.38116242805035,20.1217322997126,56.325208328828,1,8,7,5,8.26651953424103,39.0472541356931,0.59072960470097,11.5011822465238,129.276043925387,0.0528275416916569,227,2.47320945180312,353,0.73227511814529,6.32596981868603,0.800839039867308,2158.32137095,1394.67207658633,1237.78458641966,838.249891474182,621.529977020518,3568.47085488738,2440.82156052371,2192.93407035704,1520.39937541156,1130.00877443351,203.546552611936,51.4950180062828,29.7326639096609,0.176464622421266,0,51,123,173,187,211,227,51,123,183,208,249,279,4,183,186,63,242,186,7.71061827252544,44.0837720598264,228,194,177,-249,1,TRUE,1X
